transaction_id,date,item_name,quantity
T0430,2024-01-08,Coffee,3
T0431,2024-01-15,Croissants,2
T0431,2024-01-15,Juice,1
T0431,2024-01-15,Yogurt,1
T0431,2024-01-15,Crackers,3
T0431,2024-01-15,Bread,2
T0431,2024-01-15,Oranges,1
T0431,2024-01-15,Cream,3
T0432,2024-01-16,Oranges,3
T0432,2024-01-16,Apples,2
T0433,2024-01-31,Cookies,2
T0434,2024-01-14,Chips,3
T0434,2024-01-14,Soda,2
T0434,2024-01-14,Candy,2
T0434,2024-01-14,Juice,2
T0434,2024-01-14,Detergent,2
T0434,2024-01-14,Soap,3
T0434,2024-01-14,Yogurt,1
T0434,2024-01-14,Pork,1
T0435,2024-01-26,Beef,3
T0435,2024-01-26,Potatoes,1
T0435,2024-01-26,Soda,3
T0436,2024-01-18,Beef,3
T0436,2024-01-18,Potatoes,2
T0436,2024-01-18,Soda,1
T0436,2024-01-18,Bagels,1
T0436,2024-01-18,Cookies,2
T0436,2024-01-18,Croissants,1
T0436,2024-01-18,Oranges,2
T0437,2024-01-29,Butter,3
T0437,2024-01-29,Coffee,3
T0438,2024-01-21,Crackers,1
T0438,2024-01-21,Cheese,3
T0438,2024-01-21,Bagels,3
T0438,2024-01-21,Pork,3
T0438,2024-01-21,Muffins,2
T0438,2024-01-21,Butter,1
T0438,2024-01-21,Trash Bags,1
T0438,2024-01-21,Soap,1
T0438,2024-01-21,Tomatoes,3
T0438,2024-01-21,Cookies,1
T0439,2024-01-14,Paper Towels,2
T0439,2024-01-14,Toilet Paper,3
T0439,2024-01-14,Detergent,2
T0439,2024-01-14,Bread,2
T0439,2024-01-14,Milk,1
T0439,2024-01-14,Bagels,2
T0439,2024-01-14,Nuts,2
T0439,2024-01-14,Soap,3
T0440,2024-01-15,Bread,2
T0440,2024-01-15,Cheese,3
T0440,2024-01-15,Lettuce,2
T0440,2024-01-15,Tomatoes,1
T0441,2024-01-03,Crackers,1
T0441,2024-01-03,Cheese,3
T0441,2024-01-03,Chicken,3
T0441,2024-01-03,Milk,1
T0441,2024-01-03,Detergent,3
T0442,2024-01-29,Cake,2
T0443,2024-01-12,Chips,1
T0443,2024-01-12,Soda,2
T0443,2024-01-12,Turkey,2
T0443,2024-01-12,Chicken,3
T0443,2024-01-12,Water,1
T0444,2024-01-26,Chicken,1
T0444,2024-01-26,Milk,3
T0444,2024-01-26,Cake,2
T0444,2024-01-26,Paper Towels,1
T0445,2024-01-30,Pork,1
T0445,2024-01-30,Cookies,3
T0445,2024-01-30,Coffee,1
T0445,2024-01-30,Turkey,2
T0445,2024-01-30,Sausages,1
T0445,2024-01-30,Soap,1
T0445,2024-01-30,Cake,1
T0446,2024-01-01,Bananas,3
T0446,2024-01-01,Trash Bags,1
T0446,2024-01-01,Bread,1
T0446,2024-01-01,Nuts,2
T0446,2024-01-01,Milk,3
T0446,2024-01-01,Lettuce,1
T0447,2024-01-30,Paper Towels,1
T0447,2024-01-30,Toilet Paper,1
T0447,2024-01-30,Detergent,2
T0447,2024-01-30,Lettuce,1
T0447,2024-01-30,Juice,1
T0448,2024-01-03,Toilet Paper,3
T0448,2024-01-03,Cake,3
T0448,2024-01-03,Oranges,1
T0448,2024-01-03,Crackers,3
T0448,2024-01-03,Croissants,1
T0448,2024-01-03,Chicken,1
T0448,2024-01-03,Yogurt,2
T0449,2024-01-26,Cake,3
T0449,2024-01-26,Juice,1
T0449,2024-01-26,Lettuce,2
T0449,2024-01-26,Toilet Paper,1
T0450,2024-01-25,Crackers,1
T0450,2024-01-25,Tea,2
T0450,2024-01-25,Candy,2
T0450,2024-01-25,Bagels,2
T0450,2024-01-25,Sausages,2
T0451,2024-01-13,Chips,3
T0451,2024-01-13,Soda,1
T0451,2024-01-13,Juice,1
T0452,2024-01-03,Bagels,2
T0452,2024-01-03,Cream,1
T0452,2024-01-03,Coffee,3
T0453,2024-01-13,Apples,2
T0453,2024-01-13,Croissants,1
T0453,2024-01-13,Tomatoes,1
T0453,2024-01-13,Butter,2
T0453,2024-01-13,Beef,3
T0453,2024-01-13,Chicken,3
T0454,2024-01-20,Chips,1
T0454,2024-01-20,Soda,3
T0454,2024-01-20,Bread,3
T0454,2024-01-20,Yogurt,1
T0454,2024-01-20,Croissants,2
T0454,2024-01-20,Cheese,1
T0454,2024-01-20,Turkey,1
T0454,2024-01-20,Toilet Paper,1
T0455,2024-01-30,Cookies,1
T0456,2024-01-22,Bread,2
T0456,2024-01-22,Cheese,3
T0456,2024-01-22,Lettuce,3
T0457,2024-01-10,Yogurt,1
T0457,2024-01-10,Water,2
T0458,2024-01-09,Chips,1
T0458,2024-01-09,Croissants,2
T0459,2024-01-09,Candy,1
T0459,2024-01-09,Bread,1
T0459,2024-01-09,Trash Bags,1
T0459,2024-01-09,Bananas,1
T0459,2024-01-09,Nuts,2
T0459,2024-01-09,Cookies,1
T0460,2024-01-16,Chips,1
T0461,2024-01-17,Paper Towels,2
T0461,2024-01-17,Toilet Paper,3
T0461,2024-01-17,Detergent,3
T0461,2024-01-17,Tea,1
T0462,2024-01-26,Beef,3
T0462,2024-01-26,Potatoes,1
T0462,2024-01-26,Soda,1
T0462,2024-01-26,Cheese,2
T0462,2024-01-26,Pork,1
T0462,2024-01-26,Tea,3
T0462,2024-01-26,Cream,3
T0462,2024-01-26,Cake,1
T0463,2024-01-07,Cookies,2
T0464,2024-01-30,Chips,2
T0464,2024-01-30,Soda,1
T0464,2024-01-30,Candy,2
T0464,2024-01-30,Muffins,3
T0464,2024-01-30,Croissants,1
T0464,2024-01-30,Yogurt,2
T0464,2024-01-30,Bread,3
T0464,2024-01-30,Butter,3
T0465,2024-01-04,Croissants,2
T0465,2024-01-04,Juice,1
T0465,2024-01-04,Yogurt,2
T0465,2024-01-04,Soap,1
T0465,2024-01-04,Toilet Paper,3
T0465,2024-01-04,Soda,2
T0465,2024-01-04,Turkey,3
T0465,2024-01-04,Nuts,1
T0466,2024-01-28,Paper Towels,1
T0466,2024-01-28,Toilet Paper,3
T0466,2024-01-28,Detergent,3
T0466,2024-01-28,Lettuce,3
T0466,2024-01-28,Chips,2
T0467,2024-01-08,Chicken,1
T0467,2024-01-08,Lettuce,1
T0467,2024-01-08,Tomatoes,3
T0467,2024-01-08,Trash Bags,2
T0467,2024-01-08,Cream,2
T0468,2024-01-31,Chips,1
T0468,2024-01-31,Soda,2
T0468,2024-01-31,Juice,1
T0468,2024-01-31,Cheese,3
T0469,2024-01-11,Oranges,1
T0469,2024-01-11,Soap,2
T0469,2024-01-11,Trash Bags,3
T0469,2024-01-11,Tomatoes,2
T0469,2024-01-11,Bread,2
T0470,2024-01-08,Bagels,2
T0470,2024-01-08,Cream,2
T0470,2024-01-08,Coffee,1
T0470,2024-01-08,Milk,3
T0470,2024-01-08,Bananas,1
T0470,2024-01-08,Tea,3
T0470,2024-01-08,Chicken,2
T0470,2024-01-08,Pork,2
T0470,2024-01-08,Butter,2
T0470,2024-01-08,Cake,3
T0471,2024-01-21,Bread,2
T0471,2024-01-21,Cheese,1
T0471,2024-01-21,Lettuce,2
T0472,2024-01-04,Bagels,3
T0472,2024-01-04,Cream,2
T0472,2024-01-04,Coffee,3
T0472,2024-01-04,Beef,2
T0472,2024-01-04,Yogurt,1
T0472,2024-01-04,Cheese,2
T0472,2024-01-04,Juice,1
T0472,2024-01-04,Apples,2
T0472,2024-01-04,Toilet Paper,3
T0473,2024-01-18,Oranges,2
T0473,2024-01-18,Nuts,1
T0473,2024-01-18,Soda,1
T0473,2024-01-18,Chicken,1
T0473,2024-01-18,Coffee,3
T0473,2024-01-18,Butter,1
T0473,2024-01-18,Chips,1
T0473,2024-01-18,Beef,2
T0473,2024-01-18,Tomatoes,1
T0473,2024-01-18,Cookies,1
T0474,2024-01-31,Bread,2
T0474,2024-01-31,Butter,1
T0474,2024-01-31,Milk,2
T0474,2024-01-31,Coffee,3
T0474,2024-01-31,Chicken,1
T0474,2024-01-31,Cookies,3
T0474,2024-01-31,Tomatoes,2
T0474,2024-01-31,Crackers,3
T0474,2024-01-31,Water,3
T0475,2024-01-29,Chicken,1
T0475,2024-01-29,Candy,1
T0475,2024-01-29,Tomatoes,1
T0475,2024-01-29,Lettuce,3
T0475,2024-01-29,Cookies,3
T0475,2024-01-29,Bagels,1
T0475,2024-01-29,Paper Towels,1
T0476,2024-01-04,Bagels,1
T0476,2024-01-04,Chicken,2
T0477,2024-01-21,Bread,1
T0477,2024-01-21,Cheese,2
T0477,2024-01-21,Lettuce,1
T0477,2024-01-21,Tomatoes,2
T0477,2024-01-21,Nuts,2
T0477,2024-01-21,Milk,2
T0477,2024-01-21,Soda,2
T0477,2024-01-21,Oranges,3
T0477,2024-01-21,Sausages,3
T0478,2024-01-07,Chicken,2
T0478,2024-01-07,Crackers,2
T0478,2024-01-07,Toilet Paper,1
T0478,2024-01-07,Cake,2
T0478,2024-01-07,Muffins,2
T0478,2024-01-07,Oranges,2
T0478,2024-01-07,Detergent,3
T0478,2024-01-07,Chips,1
T0478,2024-01-07,Croissants,3
T0479,2024-01-30,Chips,2
T0479,2024-01-30,Soda,1
T0479,2024-01-30,Candy,3
T0479,2024-01-30,Bread,1
T0479,2024-01-30,Detergent,3
T0479,2024-01-30,Cheese,3
T0479,2024-01-30,Toilet Paper,1
T0479,2024-01-30,Cookies,2
T0479,2024-01-30,Oranges,1
T0479,2024-01-30,Yogurt,3
T0480,2024-01-19,Cream,1
T0480,2024-01-19,Lettuce,1
T0481,2024-01-31,Paper Towels,3
T0481,2024-01-31,Croissants,1
T0482,2024-01-19,Chips,3
T0482,2024-01-19,Soda,1
T0482,2024-01-19,Candy,1
T0482,2024-01-19,Juice,2
T0482,2024-01-19,Lettuce,1
T0483,2024-01-11,Crackers,2
T0483,2024-01-11,Cheese,1
T0483,2024-01-11,Detergent,1
T0483,2024-01-11,Trash Bags,2
T0483,2024-01-11,Chips,1
T0483,2024-01-11,Coffee,1
T0483,2024-01-11,Nuts,1
T0484,2024-01-31,Paper Towels,1
T0484,2024-01-31,Toilet Paper,2
T0484,2024-01-31,Detergent,1
T0484,2024-01-31,Sausages,3
T0484,2024-01-31,Butter,1
T0485,2024-01-30,Cookies,3
T0485,2024-01-30,Milk,1
T0485,2024-01-30,Soap,1
T0485,2024-01-30,Soda,3
T0485,2024-01-30,Beef,2
T0485,2024-01-30,Pork,1
T0485,2024-01-30,Cream,3
T0486,2024-01-25,Beef,1
T0486,2024-01-25,Potatoes,2
T0486,2024-01-25,Soda,3
T0486,2024-01-25,Apples,3
T0486,2024-01-25,Lettuce,3
T0486,2024-01-25,Bread,2
T0487,2024-01-31,Bagels,1
T0487,2024-01-31,Cream,2
T0487,2024-01-31,Coffee,3
T0487,2024-01-31,Apples,3
T0487,2024-01-31,Candy,2
T0487,2024-01-31,Butter,1
T0487,2024-01-31,Tea,3
T0488,2024-01-31,Bagels,1
T0488,2024-01-31,Cream,3
T0488,2024-01-31,Coffee,2
T0488,2024-01-31,Croissants,2
T0488,2024-01-31,Muffins,2
T0488,2024-01-31,Juice,3
T0488,2024-01-31,Bread,1
T0489,2024-01-21,Oranges,3
T0489,2024-01-21,Toilet Paper,1
T0489,2024-01-21,Pork,1
T0489,2024-01-21,Muffins,3
T0489,2024-01-21,Chicken,2
T0489,2024-01-21,Cheese,3
T0489,2024-01-21,Crackers,3
T0489,2024-01-21,Cream,1
T0489,2024-01-21,Detergent,2
T0490,2024-01-27,Paper Towels,3
T0490,2024-01-27,Toilet Paper,3
T0490,2024-01-27,Detergent,2
T0490,2024-01-27,Crackers,2
T0490,2024-01-27,Soap,1
T0490,2024-01-27,Cake,2
T0490,2024-01-27,Bagels,1
T0490,2024-01-27,Trash Bags,1
T0491,2024-01-24,Paper Towels,3
T0491,2024-01-24,Toilet Paper,1
T0491,2024-01-24,Detergent,1
T0491,2024-01-24,Lettuce,1
T0491,2024-01-24,Candy,2
T0491,2024-01-24,Pork,2
T0491,2024-01-24,Cookies,2
T0491,2024-01-24,Bagels,1
T0492,2024-01-24,Apples,1
T0493,2024-01-04,Cookies,1
T0493,2024-01-04,Milk,3
T0493,2024-01-04,Cream,2
T0493,2024-01-04,Chips,1
T0493,2024-01-04,Cake,2
T0494,2024-01-05,Trash Bags,1
T0494,2024-01-05,Turkey,1
T0494,2024-01-05,Cake,3
T0495,2024-01-25,Oranges,3
T0495,2024-01-25,Soap,1
T0495,2024-01-25,Pork,3
T0496,2024-01-10,Tea,1
T0496,2024-01-10,Oranges,2
T0496,2024-01-10,Crackers,3
T0496,2024-01-10,Chicken,3
T0496,2024-01-10,Juice,1
T0496,2024-01-10,Cream,2
T0496,2024-01-10,Candy,2
T0497,2024-01-14,Chicken,1
T0497,2024-01-14,Lettuce,2
T0497,2024-01-14,Tomatoes,2
T0497,2024-01-14,Cream,3
T0497,2024-01-14,Yogurt,3
T0498,2024-01-22,Juice,1
T0498,2024-01-22,Cheese,3
T0498,2024-01-22,Bread,3
T0498,2024-01-22,Crackers,3
T0498,2024-01-22,Oranges,2
T0498,2024-01-22,Yogurt,2
T0498,2024-01-22,Apples,3
T0498,2024-01-22,Chips,3
T0499,2024-01-22,Chicken,1
T0499,2024-01-22,Lettuce,1
T0499,2024-01-22,Tomatoes,1
T0499,2024-01-22,Detergent,2
T0499,2024-01-22,Bagels,3
T0499,2024-01-22,Cake,3
T0499,2024-01-22,Oranges,1
T0499,2024-01-22,Soap,1
T0499,2024-01-22,Coffee,3
T0499,2024-01-22,Nuts,1
T0500,2024-01-30,Cake,3
T0500,2024-01-30,Toilet Paper,1
T0500,2024-01-30,Milk,3
T0501,2024-01-30,Paper Towels,2
T0502,2024-01-28,Chicken,1
T0502,2024-01-28,Pork,3
T0502,2024-01-28,Bread,1
T0503,2024-01-01,Sausages,1
T0503,2024-01-01,Bread,2
T0503,2024-01-01,Apples,1
T0503,2024-01-01,Lettuce,2
T0503,2024-01-01,Candy,1
T0503,2024-01-01,Croissants,1
T0503,2024-01-01,Pork,2
T0503,2024-01-01,Turkey,2
T0503,2024-01-01,Soda,1
T0504,2024-01-09,Bagels,3
T0504,2024-01-09,Cream,2
T0504,2024-01-09,Coffee,3
T0504,2024-01-09,Yogurt,2
T0504,2024-01-09,Tomatoes,2
T0505,2024-01-26,Bread,2
T0505,2024-01-26,Tea,3
T0505,2024-01-26,Candy,1
T0505,2024-01-26,Soda,3
T0505,2024-01-26,Coffee,2
T0505,2024-01-26,Beef,1
T0505,2024-01-26,Chips,1
T0505,2024-01-26,Soap,2
T0505,2024-01-26,Turkey,3
T0505,2024-01-26,Pork,1
T0506,2024-01-07,Beef,3
T0506,2024-01-07,Potatoes,1
T0506,2024-01-07,Soda,1
T0506,2024-01-07,Trash Bags,2
T0506,2024-01-07,Chips,2
T0506,2024-01-07,Crackers,3
T0506,2024-01-07,Cheese,1
T0506,2024-01-07,Lettuce,1
T0506,2024-01-07,Oranges,2
T0507,2024-01-20,Beef,1
T0507,2024-01-20,Potatoes,3
T0507,2024-01-20,Soda,3
T0507,2024-01-20,Oranges,1
T0507,2024-01-20,Soap,1
T0508,2024-01-10,Chips,3
T0508,2024-01-10,Apples,3
T0508,2024-01-10,Candy,3
T0508,2024-01-10,Butter,3
T0508,2024-01-10,Paper Towels,3
T0508,2024-01-10,Cake,2
T0508,2024-01-10,Soap,3
T0508,2024-01-10,Bananas,2
T0509,2024-01-26,Chicken,1
T0509,2024-01-26,Lettuce,3
T0509,2024-01-26,Tomatoes,1
T0509,2024-01-26,Butter,3
T0509,2024-01-26,Paper Towels,3
T0509,2024-01-26,Soda,1
T0509,2024-01-26,Cream,1
T0509,2024-01-26,Nuts,3
T0509,2024-01-26,Beef,2
T0510,2024-01-03,Bagels,3
T0510,2024-01-03,Cream,3
T0510,2024-01-03,Coffee,1
T0510,2024-01-03,Apples,1
T0510,2024-01-03,Turkey,2
T0510,2024-01-03,Oranges,2
T0510,2024-01-03,Crackers,2
T0510,2024-01-03,Chips,2
T0510,2024-01-03,Paper Towels,1
T0510,2024-01-03,Bread,1
T0511,2024-01-01,Beef,3
T0511,2024-01-01,Potatoes,2
T0511,2024-01-01,Soda,3
T0511,2024-01-01,Cream,3
T0511,2024-01-01,Soap,3
T0511,2024-01-01,Oranges,2
T0511,2024-01-01,Chips,2
T0511,2024-01-01,Yogurt,3
T0512,2024-01-12,Coffee,2
T0512,2024-01-12,Apples,3
T0512,2024-01-12,Cheese,2
T0512,2024-01-12,Lettuce,1
T0512,2024-01-12,Oranges,2
T0512,2024-01-12,Bread,2
T0512,2024-01-12,Croissants,2
T0513,2024-01-15,Bread,3
T0513,2024-01-15,Cheese,2
T0513,2024-01-15,Lettuce,2
T0513,2024-01-15,Tomatoes,3
T0513,2024-01-15,Juice,1
T0513,2024-01-15,Bananas,2
T0513,2024-01-15,Turkey,3
T0513,2024-01-15,Sausages,3
T0513,2024-01-15,Nuts,2
T0514,2024-01-08,Beef,1
T0514,2024-01-08,Potatoes,3
T0514,2024-01-08,Soda,3
T0514,2024-01-08,Coffee,1
T0514,2024-01-08,Chicken,2
T0514,2024-01-08,Bread,2
T0514,2024-01-08,Yogurt,2
T0514,2024-01-08,Cheese,3
T0514,2024-01-08,Detergent,3
T0515,2024-01-19,Beef,2
T0515,2024-01-19,Potatoes,1
T0515,2024-01-19,Soda,3
T0515,2024-01-19,Cheese,1
T0515,2024-01-19,Croissants,1
T0515,2024-01-19,Toilet Paper,2
T0515,2024-01-19,Turkey,1
T0516,2024-01-11,Chicken,1
T0516,2024-01-11,Lettuce,2
T0516,2024-01-11,Tomatoes,1
T0516,2024-01-11,Tea,1
T0516,2024-01-11,Paper Towels,2
T0516,2024-01-11,Trash Bags,3
T0516,2024-01-11,Sausages,1
T0516,2024-01-11,Bagels,3
T0516,2024-01-11,Apples,2
T0516,2024-01-11,Cake,1
T0517,2024-01-09,Croissants,2
T0517,2024-01-09,Juice,1
T0517,2024-01-09,Yogurt,2
T0517,2024-01-09,Muffins,3
T0518,2024-01-15,Paper Towels,3
T0518,2024-01-15,Soda,1
T0518,2024-01-15,Apples,2
T0518,2024-01-15,Muffins,1
T0518,2024-01-15,Yogurt,2
T0518,2024-01-15,Sausages,3
T0518,2024-01-15,Lettuce,1
T0518,2024-01-15,Coffee,3
T0518,2024-01-15,Tea,2
T0519,2024-01-25,Cream,3
T0519,2024-01-25,Croissants,1
T0519,2024-01-25,Lettuce,1
T0520,2024-01-05,Crackers,2
T0520,2024-01-05,Cheese,3
T0520,2024-01-05,Detergent,3
T0520,2024-01-05,Cookies,2
T0520,2024-01-05,Water,1
T0521,2024-01-07,Paper Towels,2
T0521,2024-01-07,Toilet Paper,1
T0521,2024-01-07,Detergent,2
T0521,2024-01-07,Tomatoes,3
T0521,2024-01-07,Butter,1
T0521,2024-01-07,Cake,1
T0521,2024-01-07,Soap,3
T0521,2024-01-07,Soda,1
T0522,2024-01-30,Chicken,1
T0522,2024-01-30,Lettuce,3
T0522,2024-01-30,Tomatoes,3
T0522,2024-01-30,Juice,2
T0523,2024-01-26,Yogurt,1
T0523,2024-01-26,Tomatoes,2
T0523,2024-01-26,Soap,2
T0523,2024-01-26,Beef,2
T0523,2024-01-26,Lettuce,3
T0523,2024-01-26,Croissants,1
T0523,2024-01-26,Bagels,1
T0523,2024-01-26,Bread,2
T0524,2024-01-07,Bread,1
T0524,2024-01-07,Cheese,2
T0524,2024-01-07,Lettuce,3
T0524,2024-01-07,Tomatoes,2
T0524,2024-01-07,Juice,3
T0524,2024-01-07,Oranges,2
T0524,2024-01-07,Candy,3
T0524,2024-01-07,Crackers,3
T0524,2024-01-07,Butter,3
T0524,2024-01-07,Yogurt,3
T0525,2024-01-01,Croissants,1
T0525,2024-01-01,Juice,2
T0525,2024-01-01,Yogurt,2
T0525,2024-01-01,Milk,3
T0525,2024-01-01,Nuts,3
T0525,2024-01-01,Bananas,1
T0525,2024-01-01,Water,3
T0526,2024-01-07,Coffee,3
T0526,2024-01-07,Cream,2
T0526,2024-01-07,Detergent,2
T0526,2024-01-07,Apples,3
T0526,2024-01-07,Juice,2
T0526,2024-01-07,Tea,1
T0526,2024-01-07,Lettuce,3
T0526,2024-01-07,Cookies,2
T0526,2024-01-07,Cheese,1
T0526,2024-01-07,Milk,3
T0527,2024-01-16,Crackers,3
T0527,2024-01-16,Cheese,3
T0527,2024-01-16,Coffee,3
T0527,2024-01-16,Tomatoes,3
T0527,2024-01-16,Yogurt,3
T0527,2024-01-16,Juice,1
T0527,2024-01-16,Pork,2
T0527,2024-01-16,Muffins,1
T0528,2024-01-07,Croissants,2
T0528,2024-01-07,Juice,1
T0528,2024-01-07,Yogurt,1
T0528,2024-01-07,Cookies,2
T0529,2024-01-22,Bagels,1
T0529,2024-01-22,Cream,3
T0529,2024-01-22,Coffee,2
T0529,2024-01-22,Water,3
T0529,2024-01-22,Apples,2
T0529,2024-01-22,Lettuce,3
T0529,2024-01-22,Yogurt,2
T0530,2024-01-15,Crackers,2
T0530,2024-01-15,Cheese,2
T0530,2024-01-15,Toilet Paper,3
T0530,2024-01-15,Oranges,2
T0530,2024-01-15,Bananas,3
T0530,2024-01-15,Yogurt,1
T0530,2024-01-15,Candy,3
T0530,2024-01-15,Bagels,1
T0530,2024-01-15,Milk,1
T0531,2024-01-12,Croissants,3
T0532,2024-01-25,Muffins,2
T0533,2024-01-09,Bread,1
T0533,2024-01-09,Sausages,1
T0533,2024-01-09,Beef,3
T0533,2024-01-09,Cheese,2
T0533,2024-01-09,Tea,3
T0533,2024-01-09,Trash Bags,2
T0533,2024-01-09,Turkey,3
T0534,2024-01-23,Muffins,3
T0534,2024-01-23,Milk,1
T0534,2024-01-23,Cookies,1
T0534,2024-01-23,Bagels,1
T0534,2024-01-23,Oranges,3
T0534,2024-01-23,Apples,2
T0535,2024-01-31,Bagels,3
T0535,2024-01-31,Cream,1
T0535,2024-01-31,Coffee,2
T0535,2024-01-31,Paper Towels,2
T0536,2024-01-01,Toilet Paper,2
T0537,2024-01-02,Bread,2
T0537,2024-01-02,Cheese,1
T0537,2024-01-02,Lettuce,3
T0537,2024-01-02,Tomatoes,2
T0537,2024-01-02,Toilet Paper,3
T0537,2024-01-02,Butter,3
T0538,2024-01-25,Cookies,2
T0538,2024-01-25,Milk,3
T0538,2024-01-25,Candy,3
T0538,2024-01-25,Apples,1
T0538,2024-01-25,Beef,1
T0538,2024-01-25,Pork,2
T0538,2024-01-25,Soda,1
T0538,2024-01-25,Cream,2
T0538,2024-01-25,Cheese,3
T0539,2024-01-05,Bread,1
T0539,2024-01-05,Butter,2
T0539,2024-01-05,Milk,3
T0540,2024-01-26,Detergent,1
T0540,2024-01-26,Turkey,2
T0540,2024-01-26,Beef,2
T0540,2024-01-26,Paper Towels,2
T0540,2024-01-26,Butter,3
T0540,2024-01-26,Crackers,3
T0541,2024-01-26,Soda,1
T0541,2024-01-26,Muffins,2
T0542,2024-01-20,Bagels,1
T0542,2024-01-20,Cream,3
T0542,2024-01-20,Coffee,1
T0542,2024-01-20,Cake,2
T0542,2024-01-20,Beef,3
T0542,2024-01-20,Butter,1
T0542,2024-01-20,Sausages,1
T0543,2024-01-18,Beef,1
T0543,2024-01-18,Potatoes,3
T0543,2024-01-18,Soda,1
T0543,2024-01-18,Bananas,3
T0543,2024-01-18,Chips,3
T0543,2024-01-18,Cream,2
T0543,2024-01-18,Croissants,2
T0543,2024-01-18,Nuts,1
T0544,2024-01-12,Chips,2
T0544,2024-01-12,Soda,3
T0544,2024-01-12,Soap,2
T0544,2024-01-12,Juice,3
T0544,2024-01-12,Trash Bags,1
T0544,2024-01-12,Tomatoes,2
T0544,2024-01-12,Water,3
T0544,2024-01-12,Nuts,2
T0545,2024-01-22,Cookies,1
T0545,2024-01-22,Milk,2
T0545,2024-01-22,Beef,2
T0546,2024-01-23,Oranges,2
T0547,2024-01-30,Tea,2
T0547,2024-01-30,Oranges,2
T0547,2024-01-30,Cookies,3
T0547,2024-01-30,Detergent,3
T0547,2024-01-30,Crackers,3
T0547,2024-01-30,Nuts,3
T0547,2024-01-30,Lettuce,1
T0547,2024-01-30,Juice,1
T0547,2024-01-30,Cheese,3
T0548,2024-01-12,Bagels,3
T0548,2024-01-12,Cream,2
T0548,2024-01-12,Coffee,3
T0548,2024-01-12,Pork,3
T0548,2024-01-12,Turkey,2
T0548,2024-01-12,Water,2
T0548,2024-01-12,Apples,3
T0549,2024-01-11,Croissants,1
T0549,2024-01-11,Juice,1
T0549,2024-01-11,Yogurt,1
T0550,2024-01-30,Coffee,3
T0551,2024-01-12,Cake,3
T0551,2024-01-12,Toilet Paper,1
T0551,2024-01-12,Soap,1
T0551,2024-01-12,Cookies,3
T0551,2024-01-12,Beef,2
T0551,2024-01-12,Butter,3
T0551,2024-01-12,Coffee,3
T0551,2024-01-12,Chips,3
T0551,2024-01-12,Candy,2
T0551,2024-01-12,Detergent,1
T0552,2024-01-02,Chips,3
T0553,2024-01-23,Crackers,3
T0553,2024-01-23,Beef,1
T0553,2024-01-23,Soda,1
T0553,2024-01-23,Toilet Paper,3
T0553,2024-01-23,Tea,3
T0553,2024-01-23,Tomatoes,2
T0553,2024-01-23,Milk,2
T0553,2024-01-23,Nuts,3
T0554,2024-01-26,Beef,3
T0554,2024-01-26,Bananas,3
T0554,2024-01-26,Crackers,1
T0554,2024-01-26,Toilet Paper,3
T0554,2024-01-26,Cake,1
T0554,2024-01-26,Soda,2
T0555,2024-01-09,Chips,3
T0555,2024-01-09,Soda,2
T0555,2024-01-09,Candy,3
T0555,2024-01-09,Chicken,3
T0555,2024-01-09,Pork,3
T0555,2024-01-09,Muffins,1
T0556,2024-01-08,Croissants,1
T0556,2024-01-08,Juice,3
T0556,2024-01-08,Yogurt,1
T0557,2024-01-23,Nuts,1
T0558,2024-01-27,Cookies,3
T0558,2024-01-27,Milk,3
T0558,2024-01-27,Pork,3
T0559,2024-01-15,Chips,1
T0559,2024-01-15,Soda,3
T0559,2024-01-15,Candy,1
T0559,2024-01-15,Cream,1
T0559,2024-01-15,Oranges,2
T0560,2024-01-09,Crackers,1
T0560,2024-01-09,Pork,3
T0561,2024-01-02,Chips,1
T0561,2024-01-02,Soda,1
T0561,2024-01-02,Trash Bags,1
T0561,2024-01-02,Detergent,2
T0561,2024-01-02,Crackers,1
T0561,2024-01-02,Lettuce,1
T0562,2024-01-10,Croissants,3
T0562,2024-01-10,Juice,3
T0562,2024-01-10,Yogurt,2
T0562,2024-01-10,Crackers,1
T0562,2024-01-10,Oranges,2
T0563,2024-01-14,Bread,2
T0563,2024-01-14,Cheese,1
T0563,2024-01-14,Lettuce,1
T0563,2024-01-14,Tomatoes,2
T0563,2024-01-14,Toilet Paper,2
T0563,2024-01-14,Water,1
T0563,2024-01-14,Soap,3
T0563,2024-01-14,Juice,1
T0564,2024-01-16,Sausages,2
T0564,2024-01-16,Candy,1
T0564,2024-01-16,Coffee,1
T0564,2024-01-16,Bananas,3
T0564,2024-01-16,Soap,1
T0564,2024-01-16,Chips,3
T0564,2024-01-16,Cake,1
T0564,2024-01-16,Soda,3
T0565,2024-01-14,Paper Towels,3
T0565,2024-01-14,Croissants,3
T0566,2024-01-23,Chicken,2
T0566,2024-01-23,Lettuce,3
T0566,2024-01-23,Tomatoes,2
T0566,2024-01-23,Cheese,2
T0566,2024-01-23,Detergent,1
T0566,2024-01-23,Apples,3
T0566,2024-01-23,Candy,2
T0566,2024-01-23,Water,2
T0567,2024-01-20,Beef,1
T0567,2024-01-20,Potatoes,3
T0567,2024-01-20,Soda,2
T0567,2024-01-20,Coffee,3
T0567,2024-01-20,Trash Bags,2
T0567,2024-01-20,Water,2
T0567,2024-01-20,Chicken,3
T0568,2024-01-09,Bread,2
T0568,2024-01-09,Butter,1
T0568,2024-01-09,Milk,3
